FACILITY_TICKET_ID,TICKET_ID,FACILITY_ID,TIMESTAMP
3367,373,FAC110,2020/6/4 2:55
3368,767,FAC140,2020/3/28 4:18
3369,524,FAC102,2020/8/4 18:04
3370,931,FAC137,2020/1/1 17:21
3371,213,FAC142,2020/3/1 6:59
3372,710,FAC132,2020/2/2 8:07
3373,877,FAC138,2020/3/29 7:03
3374,521,FAC139,2020/1/14 20:46
3375,908,FAC133,2020/3/13 20:00
3376,603,FAC117,2020/8/13 22:32
3377,183,FAC137,2020/6/9 10:55
3378,544,FAC105,2020/6/19 5:01
3379,21,FAC113,2020/4/30 14:14
3380,267,FAC130,2019/12/25 20:26
3381,750,FAC104,2020/5/4 20:56
3382,475,FAC105,2020/5/18 13:22
3383,969,FAC139,2020/6/5 19:21
3384,449,FAC139,2020/2/19 20:52
3385,971,FAC109,2020/3/5 17:09
3386,993,FAC123,2020/1/12 16:18
3387,579,FAC122,2020/3/31 16:27
3388,867,FAC123,2020/6/9 4:30
3389,174,FAC133,2020/1/28 1:51
3390,743,FAC113,2020/3/23 4:57
3391,640,FAC140,2020/5/9 5:49
3392,403,FAC126,2020/4/5 6:00
3393,980,FAC104,2020/4/30 3:11
3394,103,FAC117,2020/6/22 6:38
3395,392,FAC108,2020/6/8 13:43
3396,623,FAC121,2020/1/27 13:55
3397,673,FAC106,2019/12/2 8:06
3398,885,FAC121,2020/6/25 16:48
3399,197,FAC127,2020/2/10 8:44
3400,21,FAC104,2020/4/30 2:15
3401,495,FAC131,2020/1/21 9:24
3402,937,FAC118,2020/2/9 2:53
3403,797,FAC120,2020/3/8 23:10
3404,598,FAC137,2020/5/14 5:55
3405,352,FAC113,2020/4/13 20:48
3406,327,FAC116,2020/6/30 10:44
3407,16,FAC109,2020/3/20 6:07
3408,667,FAC105,2020/8/6 7:30
3409,750,FAC108,2020/5/4 7:26
3410,534,FAC107,2020/7/27 9:42
3411,334,FAC101,2020/6/3 1:01
3412,517,FAC103,2020/6/25 1:23
3413,857,FAC112,2020/2/3 4:38
3414,322,FAC142,2019/11/20 4:19
3415,139,FAC135,2019/12/24 7:57
3416,957,FAC110,2020/1/9 15:50
3417,331,FAC126,2020/1/17 6:27
3418,160,FAC105,2020/2/12 12:02
3419,269,FAC137,2020/3/30 13:36
3420,759,FAC114,2019/11/26 3:32
3421,795,FAC114,2019/12/4 3:56
3422,691,FAC122,2020/8/2 16:10
3423,341,FAC130,2020/2/15 23:05
3424,422,FAC121,2020/3/5 17:52
3425,321,FAC118,2020/8/7 1:14
3426,465,FAC128,2020/5/23 18:07
3427,736,FAC120,2020/2/15 17:00
3428,266,FAC133,2020/7/4 2:52
3429,688,FAC120,2020/1/15 0:26
3430,502,FAC135,2019/11/25 15:38
3431,991,FAC109,2019/11/9 7:03
3432,19,FAC137,2020/5/10 23:40
3433,42,FAC122,2020/7/30 14:22
3434,305,FAC107,2020/1/6 23:16
3435,915,FAC105,2020/6/28 10:17
3436,425,FAC132,2020/1/16 21:33
3437,382,FAC125,2020/1/3 2:28
3438,863,FAC108,2020/1/31 2:43
3439,110,FAC126,2020/7/25 12:24
3440,95,FAC128,2020/1/5 23:11
3441,258,FAC108,2020/6/29 22:39
3442,492,FAC128,2019/12/8 11:15
3443,948,FAC137,2020/3/10 21:31
3444,228,FAC116,2020/4/9 10:13
3445,360,FAC108,2020/8/7 3:40
3446,723,FAC117,2020/3/19 21:19
3447,123,FAC109,2020/3/18 1:24
3448,514,FAC107,2019/11/10 3:10
3449,35,FAC106,2020/6/29 17:11
3450,97,FAC111,2020/7/25 10:51
3451,248,FAC123,2020/7/27 18:31
3452,714,FAC139,2019/11/20 9:41
3453,371,FAC103,2020/5/10 16:23
3454,621,FAC118,2020/4/30 12:21
3455,876,FAC119,2020/6/3 20:33
3456,571,FAC121,2020/3/8 4:32
3457,933,FAC112,2020/4/29 11:30
3458,834,FAC112,2019/11/6 19:04
3459,595,FAC119,2020/3/22 20:38
3460,200,FAC138,2020/4/30 17:37
3461,418,FAC119,2020/3/7 22:25
3462,434,FAC123,2020/5/20 13:08
3463,753,FAC118,2020/3/25 17:30
3464,316,FAC103,2020/3/17 10:46
3465,219,FAC109,2019/12/12 18:47
3466,51,FAC138,2020/2/6 15:10
3467,446,FAC141,2020/7/19 22:59
3468,253,FAC117,2020/3/14 19:41
3469,324,FAC139,2020/2/4 1:35
3470,333,FAC103,2020/1/6 15:32
3471,655,FAC116,2020/5/31 4:02
3472,908,FAC132,2020/3/13 10:59
3473,469,FAC123,2020/4/20 22:43
3474,633,FAC141,2020/2/11 5:09
3475,393,FAC130,2020/6/28 8:03
3476,45,FAC116,2020/3/10 7:04
3477,917,FAC109,2020/4/27 16:34
3478,277,FAC125,2020/6/26 17:35
3479,764,FAC115,2020/4/13 22:05
3480,276,FAC138,2020/7/21 13:38
3481,659,FAC136,2020/3/25 0:59
3482,251,FAC117,2019/11/25 18:52
3483,599,FAC142,2019/12/11 19:50
3484,186,FAC127,2020/1/19 13:36
3485,2,FAC107,2019/11/27 23:06
3486,647,FAC130,2020/4/8 17:15
3487,775,FAC139,2020/7/29 12:10
3488,305,FAC124,2020/1/6 15:00
3489,361,FAC117,2020/5/23 22:14
3490,867,FAC131,2020/6/9 13:30
3491,195,FAC120,2019/11/23 14:57
3492,154,FAC119,2020/2/22 17:27
3493,462,FAC115,2020/6/24 13:58
3494,849,FAC122,2019/11/30 12:04
3495,993,FAC140,2020/1/12 3:11
3496,352,FAC133,2020/4/13 15:58
3497,212,FAC107,2020/8/12 17:15
3498,42,FAC131,2020/7/30 20:08
3499,902,FAC142,2019/12/29 23:32
3500,365,FAC104,2020/1/3 4:20
3501,220,FAC118,2020/2/9 19:30
3502,41,FAC128,2020/4/20 5:28
3503,707,FAC118,2020/6/21 2:06
3504,448,FAC119,2020/4/28 0:28
3505,215,FAC131,2019/12/1 18:25
3506,409,FAC137,2020/1/17 12:29
3507,775,FAC109,2020/7/29 3:58
3508,324,FAC122,2020/2/4 10:43
3509,860,FAC141,2020/4/12 0:43
3510,902,FAC114,2019/12/29 10:56
3511,724,FAC113,2019/12/23 11:52
3512,867,FAC126,2020/6/9 6:13
3513,347,FAC110,2020/8/8 14:50
3514,437,FAC126,2020/8/6 13:40
3515,820,FAC132,2020/4/7 0:31
3516,104,FAC119,2020/1/23 21:10
3517,281,FAC139,2020/6/11 8:47
3518,353,FAC126,2020/1/17 16:11
3519,362,FAC114,2020/2/26 6:29
3520,186,FAC136,2020/1/19 3:39
3521,179,FAC107,2020/1/20 0:12
3522,622,FAC121,2020/7/2 3:44
3523,8,FAC119,2020/2/2 18:09
3524,520,FAC110,2020/1/23 2:10
3525,543,FAC108,2020/2/3 8:34
3526,792,FAC112,2019/12/13 9:42
3527,512,FAC137,2020/7/13 0:46
3528,795,FAC140,2019/12/4 23:42
3529,529,FAC108,2020/7/13 8:55
3530,726,FAC104,2019/12/27 10:21
3531,662,FAC141,2020/4/1 20:55
3532,985,FAC129,2019/11/23 14:25
3533,380,FAC112,2020/4/14 16:59
3534,623,FAC116,2020/1/27 14:30
3535,83,FAC110,2020/3/24 12:15
3536,774,FAC113,2020/1/16 6:46
3537,620,FAC106,2020/3/15 16:28
3538,558,FAC130,2020/7/13 20:47
3539,516,FAC125,2020/1/15 1:48
3540,199,FAC110,2020/3/11 4:53
3541,527,FAC122,2019/12/19 8:03
3542,90,FAC142,2020/7/21 10:53
3543,899,FAC136,2020/5/16 2:45
3544,387,FAC134,2020/1/5 19:19
3545,243,FAC127,2020/5/12 11:18
3546,757,FAC105,2020/3/10 4:08
3547,770,FAC118,2020/1/21 17:03
3548,375,FAC108,2020/1/13 13:52
3549,964,FAC107,2020/4/16 9:16
3550,429,FAC114,2020/7/8 17:56
3551,402,FAC140,2020/6/1 19:36
3552,276,FAC115,2020/7/21 17:16
3553,588,FAC123,2020/2/24 5:27
3554,426,FAC136,2020/4/10 19:01
3555,243,FAC102,2020/5/12 3:33
3556,616,FAC117,2020/2/7 22:52
3557,101,FAC106,2019/12/12 11:33
3558,868,FAC107,2020/8/10 6:18
3559,469,FAC104,2020/4/20 9:56
3560,161,FAC142,2020/3/23 18:54
3561,343,FAC121,2020/1/15 9:56
3562,536,FAC108,2020/6/9 1:15
3563,112,FAC123,2020/5/30 12:06
3564,117,FAC129,2020/6/30 10:44
3565,221,FAC119,2020/1/9 17:23
3566,504,FAC111,2020/3/21 13:30
3567,251,FAC106,2019/11/25 7:08
3568,715,FAC114,2020/2/3 0:41
3569,120,FAC113,2020/2/29 22:19
3570,675,FAC140,2020/1/25 2:34
3571,990,FAC138,2020/2/11 0:39
3572,143,FAC137,2020/6/26 9:38
3573,979,FAC103,2020/5/17 13:33
3574,948,FAC104,2020/3/10 22:18
3575,413,FAC127,2020/5/2 7:15
3576,12,FAC101,2020/4/28 11:15
3577,21,FAC104,2020/4/30 12:55
3578,75,FAC128,2020/6/15 12:22
3579,726,FAC102,2019/12/27 23:13
3580,181,FAC118,2020/2/15 6:19
3581,405,FAC128,2019/12/3 15:51
3582,236,FAC104,2020/6/12 10:10
3583,513,FAC120,2020/3/21 8:59
3584,673,FAC134,2019/12/2 2:45
3585,455,FAC138,2020/4/30 15:19
3586,332,FAC121,2020/2/28 9:54
3587,714,FAC126,2019/11/20 10:59
3588,776,FAC108,2020/6/13 20:05
3589,32,FAC115,2020/1/17 15:01
3590,463,FAC106,2020/1/30 22:12
3591,375,FAC110,2020/1/13 18:22
3592,840,FAC137,2020/1/29 18:31
3593,229,FAC127,2020/4/2 13:42
3594,205,FAC116,2020/4/30 6:56
3595,237,FAC136,2020/5/22 7:04
3596,867,FAC103,2020/6/9 17:20
3597,772,FAC116,2019/11/6 13:05
3598,158,FAC138,2020/6/24 6:24
3599,645,FAC140,2020/8/3 23:12
3600,305,FAC112,2020/1/6 7:09
3601,342,FAC113,2019/12/2 7:56
3602,501,FAC140,2020/8/8 13:06
3603,37,FAC141,2020/3/9 7:03
3604,263,FAC141,2020/3/1 15:06
3605,420,FAC102,2020/5/6 19:39
3606,741,FAC130,2020/7/10 7:09
3607,612,FAC120,2020/2/3 5:29
3608,513,FAC133,2020/3/21 22:16
3609,987,FAC133,2020/4/7 5:03
3610,307,FAC115,2020/1/20 4:18
3611,770,FAC107,2020/1/21 9:45
3612,309,FAC106,2020/4/4 20:30
3613,736,FAC119,2020/2/15 7:28
3614,127,FAC117,2020/7/26 12:15
3615,193,FAC119,2020/4/30 12:55
3616,442,FAC126,2020/4/13 13:31
3617,792,FAC124,2019/12/13 4:19
3618,366,FAC104,2020/1/18 18:15
3619,472,FAC114,2020/6/17 10:56
3620,988,FAC119,2019/12/6 12:15
3621,641,FAC121,2020/1/14 22:38
3622,494,FAC139,2020/6/16 20:14
3623,485,FAC115,2020/6/22 15:28
3624,919,FAC104,2020/6/29 19:13
3625,794,FAC105,2020/2/19 17:03
3626,38,FAC138,2020/6/21 19:45
3627,323,FAC110,2020/5/9 12:30
3628,662,FAC127,2020/4/1 17:58
3629,824,FAC134,2020/7/10 6:42
3630,788,FAC110,2020/7/2 10:17
3631,982,FAC121,2020/6/21 15:19
3632,303,FAC122,2020/5/14 9:54
3633,791,FAC138,2020/6/24 15:07
3634,535,FAC118,2020/5/2 10:40
3635,880,FAC118,2020/3/18 22:27
3636,467,FAC122,2020/1/19 21:31
3637,106,FAC105,2020/1/1 4:31
3638,29,FAC122,2020/5/27 13:18
3639,752,FAC137,2020/3/22 8:46
3640,700,FAC140,2020/4/12 11:14
3641,327,FAC131,2020/6/30 15:30
3642,238,FAC113,2020/3/3 4:30
3643,620,FAC138,2020/3/15 23:34
3644,603,FAC120,2020/8/13 14:33
3645,895,FAC116,2020/1/18 6:51
3646,504,FAC127,2020/3/21 18:44
3647,99,FAC103,2019/11/8 17:45
3648,985,FAC110,2019/11/23 23:57
3649,927,FAC142,2020/2/19 21:36
3650,506,FAC117,2020/3/27 18:21
3651,556,FAC124,2020/8/10 5:06
3652,332,FAC141,2020/2/28 13:20
3653,815,FAC136,2019/12/2 16:41
3654,218,FAC128,2019/12/29 14:46
3655,452,FAC134,2020/7/21 18:19
3656,124,FAC125,2020/7/10 11:46
3657,673,FAC108,2019/12/2 0:36
3658,6,FAC125,2019/12/3 17:02
3659,628,FAC133,2020/2/29 11:48
3660,29,FAC140,2020/5/27 14:28
3661,930,FAC114,2020/3/17 6:43
3662,188,FAC116,2019/12/14 13:28
3663,378,FAC123,2019/12/12 23:31
3664,966,FAC142,2019/11/19 18:09
3665,316,FAC138,2020/3/17 7:22
3666,949,FAC133,2020/3/8 2:55
3667,730,FAC136,2020/3/16 14:26
3668,513,FAC108,2020/3/21 8:10
3669,30,FAC116,2020/1/8 15:01
3670,145,FAC114,2020/4/4 3:44
3671,420,FAC109,2020/5/6 11:41
3672,927,FAC142,2020/2/19 21:36
3673,43,FAC122,2020/6/25 12:54
3674,706,FAC140,2019/12/13 0:00
3675,506,FAC116,2020/3/27 22:51
3676,102,FAC118,2020/2/4 23:55
3677,43,FAC112,2020/6/25 10:45
3678,355,FAC128,2019/11/2 4:05
3679,780,FAC125,2020/2/11 22:50
3680,750,FAC137,2020/5/4 0:12
3681,657,FAC121,2020/1/23 4:27
3682,663,FAC117,2020/4/12 22:37
3683,833,FAC113,2020/3/25 15:26
3684,213,FAC127,2020/3/1 16:37
3685,505,FAC120,2020/1/26 15:00
3686,418,FAC109,2020/3/7 1:14
3687,21,FAC135,2020/4/30 4:13
3688,934,FAC123,2020/3/19 1:46
3689,234,FAC112,2020/1/30 23:55
3690,928,FAC111,2020/4/13 10:07
3691,570,FAC108,2020/4/12 18:35
3692,145,FAC113,2020/4/4 3:14
3693,795,FAC117,2019/12/4 14:52
3694,979,FAC139,2020/5/17 15:41
3695,706,FAC113,2019/12/13 23:40
3696,371,FAC125,2020/5/10 22:37
3697,910,FAC133,2020/3/7 16:02
3698,323,FAC128,2020/5/9 7:38
3699,659,FAC112,2020/3/25 17:53
3700,151,FAC101,2020/5/23 17:20
3701,437,FAC119,2020/8/6 15:23
3702,139,FAC111,2019/12/24 6:31
3703,85,FAC110,2020/5/27 20:55
3704,587,FAC117,2020/7/25 15:25
3705,736,FAC122,2020/2/15 21:36
3706,623,FAC133,2020/1/27 12:36
3707,63,FAC142,2020/3/20 10:16
3708,224,FAC137,2020/2/13 16:40
3709,826,FAC132,2020/2/7 5:41
3710,199,FAC124,2020/3/11 2:57
3711,424,FAC132,2020/4/25 12:42
3712,203,FAC109,2020/1/18 15:52
3713,942,FAC126,2020/5/30 22:53
3714,193,FAC138,2020/4/30 2:10
3715,22,FAC140,2020/5/28 13:16
3716,906,FAC122,2020/7/4 1:11
3717,602,FAC137,2020/3/10 0:14
3718,117,FAC128,2020/6/30 14:06
3719,11,FAC102,2020/3/3 5:58
3720,766,FAC134,2019/12/2 16:51
3721,939,FAC122,2020/8/9 3:46
3722,493,FAC116,2020/3/21 6:47
3723,77,FAC128,2020/3/20 13:19
3724,628,FAC117,2020/2/29 18:56
3725,244,FAC118,2020/2/22 21:43
3726,71,FAC104,2019/11/25 6:01
3727,489,FAC105,2019/12/28 8:49
3728,895,FAC106,2020/1/18 18:05
3729,107,FAC125,2020/6/28 0:12
3730,375,FAC134,2020/1/13 7:47
3731,750,FAC139,2020/5/4 16:15
3732,113,FAC124,2020/2/6 3:54
3733,244,FAC114,2020/2/22 11:44
3734,117,FAC118,2020/6/30 14:41
3735,708,FAC142,2020/4/12 4:35
3736,110,FAC118,2020/7/25 13:09
3737,845,FAC107,2020/6/30 19:26
3738,851,FAC111,2020/1/16 8:48
3739,27,FAC106,2020/6/22 15:13
3740,722,FAC104,2020/6/10 5:45
3741,426,FAC109,2020/4/10 17:57
3742,91,FAC108,2020/3/11 12:27
3743,798,FAC141,2020/6/17 2:52
3744,400,FAC118,2020/6/29 13:55
3745,644,FAC107,2020/1/17 2:05
3746,541,FAC133,2020/5/20 19:03
3747,710,FAC108,2020/2/2 0:58
3748,953,FAC102,2020/5/30 4:23
3749,694,FAC119,2020/4/11 3:35
3750,628,FAC128,2020/2/29 21:59
3751,699,FAC129,2020/3/13 2:26
3752,282,FAC102,2020/2/4 8:52
3753,513,FAC110,2020/3/21 15:54
3754,393,FAC105,2020/6/28 19:11
3755,836,FAC104,2020/8/2 21:27
3756,883,FAC137,2020/1/15 10:30
3757,390,FAC110,2020/6/27 18:31
3758,58,FAC136,2020/7/6 12:51
3759,67,FAC110,2019/11/10 10:22
3760,93,FAC101,2019/12/17 23:18
3761,710,FAC123,2020/2/2 8:00
3762,764,FAC110,2020/4/13 4:12
3763,989,FAC116,2019/12/6 10:32
3764,840,FAC120,2020/1/29 18:40
3765,755,FAC125,2020/5/21 4:37
3766,82,FAC136,2020/7/7 20:32
3767,747,FAC106,2020/6/23 9:58
3768,114,FAC130,2020/7/27 20:10
3769,288,FAC123,2019/12/27 4:08
3770,959,FAC125,2019/11/23 0:16
3771,636,FAC135,2019/12/16 4:07
3772,580,FAC114,2020/8/12 10:36
3773,563,FAC111,2020/7/29 23:29
3774,804,FAC117,2020/2/2 7:54
3775,700,FAC137,2020/4/12 13:22
3776,944,FAC136,2019/12/2 4:35
3777,192,FAC128,2020/2/15 5:11
3778,843,FAC141,2020/5/10 22:05
3779,221,FAC103,2020/1/9 7:31
3780,462,FAC101,2020/6/24 11:57
3781,213,FAC127,2020/3/1 19:54
3782,782,FAC111,2020/5/22 1:16
3783,363,FAC137,2019/11/11 16:29
3784,148,FAC142,2019/11/26 17:23
3785,377,FAC124,2020/5/9 21:56
3786,327,FAC137,2020/6/30 2:21
3787,585,FAC129,2019/11/6 8:28
3788,288,FAC142,2019/12/27 20:33
3789,238,FAC139,2020/3/3 23:56
3790,280,FAC131,2020/4/3 23:27
3791,937,FAC124,2020/2/9 8:09
3792,939,FAC133,2020/8/9 10:45
3793,189,FAC113,2020/8/12 13:34
3794,636,FAC116,2019/12/16 11:43
3795,817,FAC119,2020/1/30 10:08
3796,356,FAC119,2020/3/8 15:53
3797,418,FAC105,2020/3/7 20:06
3798,143,FAC120,2020/6/26 22:17
3799,627,FAC133,2020/7/17 8:17
3800,331,FAC121,2020/1/17 19:12
3801,66,FAC114,2020/2/23 19:30
3802,905,FAC122,2019/12/19 0:03
3803,654,FAC110,2020/4/30 20:04
3804,568,FAC114,2020/7/29 8:26
3805,988,FAC136,2019/12/6 6:01
3806,789,FAC124,2019/11/12 21:25
3807,34,FAC132,2019/11/17 14:32
3808,211,FAC113,2019/12/12 10:32
3809,303,FAC127,2020/5/14 18:45
3810,762,FAC122,2020/2/29 3:59
3811,145,FAC110,2020/4/4 6:50
3812,663,FAC132,2020/4/12 13:51
3813,970,FAC110,2020/2/7 2:06
3814,266,FAC138,2020/7/4 1:50
3815,203,FAC101,2020/1/18 18:05
3816,244,FAC119,2020/2/22 22:38
3817,959,FAC138,2019/11/23 1:26
3818,928,FAC120,2020/4/13 15:48
3819,687,FAC106,2020/7/10 6:55
3820,348,FAC123,2020/1/13 22:59
3821,288,FAC124,2019/12/27 1:29
3822,235,FAC122,2020/7/20 11:41
3823,874,FAC112,2020/1/25 22:22
3824,967,FAC124,2019/11/15 8:36
3825,151,FAC125,2020/5/23 6:56
3826,483,FAC118,2020/4/16 16:58
3827,864,FAC110,2020/4/27 19:56
3828,316,FAC115,2020/3/17 9:31
3829,622,FAC125,2020/7/2 15:37
3830,910,FAC136,2020/3/7 17:48
3831,766,FAC141,2019/12/2 23:59
3832,334,FAC108,2020/6/3 9:43
3833,857,FAC113,2020/2/3 10:25
3834,793,FAC106,2019/12/3 21:49
3835,281,FAC108,2020/6/11 7:26
3836,353,FAC130,2020/1/17 21:57
3837,619,FAC130,2019/11/24 15:59
3838,79,FAC119,2020/7/22 0:56
3839,116,FAC142,2020/7/14 7:24
3840,746,FAC121,2020/5/16 21:49
3841,438,FAC141,2020/4/9 7:51
3842,523,FAC119,2020/3/6 13:58
3843,832,FAC120,2020/3/11 12:05
3844,494,FAC131,2020/6/16 5:42
3845,475,FAC129,2020/5/18 4:15
3846,204,FAC120,2019/12/23 15:37
3847,498,FAC140,2020/6/16 7:14
3848,507,FAC124,2020/5/8 2:32
3849,130,FAC116,2020/4/11 14:18
3850,511,FAC130,2020/5/10 20:36
3851,355,FAC103,2019/11/2 11:41
3852,110,FAC142,2020/7/25 20:57
3853,922,FAC135,2020/6/26 22:09
3854,324,FAC126,2020/2/4 7:42
3855,850,FAC128,2020/6/1 12:30
3856,780,FAC131,2020/2/11 0:30
3857,169,FAC124,2020/7/21 23:50
3858,949,FAC109,2020/3/8 23:24
3859,299,FAC127,2020/2/18 19:59
3860,913,FAC129,2020/2/14 18:34
3861,755,FAC120,2020/5/21 13:12
3862,175,FAC119,2020/7/31 15:46
3863,67,FAC116,2019/11/10 16:15
3864,534,FAC109,2020/7/27 0:39
3865,553,FAC118,2020/8/1 19:13
3866,65,FAC123,2020/2/12 1:35
3867,77,FAC122,2020/3/20 0:16
3868,141,FAC118,2020/4/12 22:34
3869,60,FAC106,2020/6/3 14:00
3870,836,FAC133,2020/8/2 15:00
3871,972,FAC129,2020/3/19 13:16
3872,152,FAC130,2019/12/12 19:41
3873,151,FAC117,2020/5/23 5:41
3874,317,FAC128,2020/4/27 4:10
3875,385,FAC129,2020/5/21 21:10
3876,983,FAC137,2020/5/25 14:13
3877,471,FAC106,2019/12/10 17:19
3878,77,FAC139,2020/3/20 7:13
3879,731,FAC103,2020/6/21 17:06
3880,696,FAC104,2019/12/27 3:24
3881,672,FAC129,2020/4/27 3:51
3882,566,FAC136,2019/12/9 4:23
3883,901,FAC128,2020/2/17 21:51
3884,875,FAC128,2019/11/26 20:43
3885,977,FAC120,2020/2/16 0:10
3886,986,FAC134,2019/12/16 6:11
3887,423,FAC133,2020/6/2 12:38
3888,692,FAC137,2020/6/25 1:29
3889,804,FAC104,2020/2/2 12:34
3890,440,FAC120,2020/3/21 14:46
3891,973,FAC128,2019/12/19 23:40
3892,955,FAC103,2020/7/27 0:23
3893,447,FAC135,2020/8/13 17:41
3894,903,FAC117,2020/1/20 17:16
3895,474,FAC140,2020/6/24 5:38
3896,74,FAC108,2020/2/19 0:14
3897,52,FAC104,2020/5/18 3:24
3898,758,FAC125,2020/7/29 0:45
3899,213,FAC136,2020/3/1 19:32
3900,929,FAC101,2020/4/18 2:40
3901,618,FAC118,2019/11/8 6:26
3902,363,FAC104,2019/11/11 23:58
3903,189,FAC128,2020/8/12 18:18
3904,803,FAC138,2019/12/31 16:41
3905,860,FAC139,2020/4/12 12:01
3906,619,FAC116,2019/11/24 15:59
3907,899,FAC138,2020/5/16 3:46
3908,14,FAC132,2020/1/16 12:31
3909,116,FAC115,2020/7/14 21:37
3910,911,FAC112,2020/6/29 19:07
3911,735,FAC103,2020/4/16 11:40
3912,417,FAC107,2019/12/31 20:36
3913,322,FAC119,2019/11/20 12:35
3914,257,FAC114,2020/7/5 18:40
3915,490,FAC105,2020/7/13 11:40
3916,908,FAC118,2020/3/13 19:43
3917,351,FAC101,2020/6/15 22:58
3918,966,FAC107,2019/11/19 7:45
3919,247,FAC126,2019/11/25 14:37
3920,198,FAC138,2019/11/15 18:05
3921,582,FAC102,2020/5/31 7:51
3922,238,FAC119,2020/3/3 0:43
3923,288,FAC117,2019/12/27 17:11
3924,522,FAC129,2020/3/12 20:28
3925,735,FAC112,2020/4/16 12:05
3926,165,FAC131,2020/4/29 8:05
3927,80,FAC134,2020/2/25 20:14
3928,525,FAC111,2020/5/6 14:56
3929,443,FAC120,2020/4/2 21:58
3930,872,FAC104,2019/12/23 8:31
3931,286,FAC117,2020/3/7 17:24
3932,644,FAC142,2020/1/17 21:11
3933,820,FAC138,2020/4/7 23:49
3934,113,FAC122,2020/2/6 5:25
3935,839,FAC111,2020/5/28 23:05
3936,882,FAC103,2020/1/9 19:09
3937,950,FAC101,2020/2/27 8:37
3938,769,FAC137,2020/7/4 5:58
3939,332,FAC124,2020/2/28 15:09
3940,790,FAC110,2019/11/10 16:36
3941,493,FAC122,2020/3/21 19:41
3942,322,FAC108,2019/11/20 10:23
3943,923,FAC126,2020/7/31 5:21
3944,690,FAC139,2019/11/17 10:25
3945,461,FAC141,2019/11/2 12:15
3946,800,FAC131,2020/1/31 5:13
3947,540,FAC116,2020/1/7 6:45
3948,451,FAC137,2020/7/20 20:46
3949,249,FAC108,2020/7/12 15:40
3950,632,FAC132,2020/5/10 12:36
3951,643,FAC132,2020/4/27 14:03
3952,317,FAC119,2020/4/27 7:46
3953,937,FAC118,2020/2/9 2:34
3954,861,FAC112,2019/11/21 5:18
3955,411,FAC125,2020/4/13 23:49
3956,443,FAC103,2020/4/2 20:27
3957,481,FAC103,2020/7/2 6:52
3958,792,FAC115,2019/12/13 7:50
3959,760,FAC109,2019/11/30 12:52
3960,879,FAC110,2020/5/26 22:25
3961,115,FAC104,2019/11/25 14:39
3962,163,FAC138,2020/5/27 13:19
3963,280,FAC130,2020/4/3 6:40
3964,132,FAC101,2020/6/16 22:53
3965,944,FAC109,2019/12/2 10:39
3966,993,FAC113,2020/1/12 21:35
3967,416,FAC111,2020/4/29 17:49
3968,511,FAC111,2020/5/10 5:06
3969,572,FAC138,2020/2/14 20:13
3970,757,FAC129,2020/3/10 2:38
3971,926,FAC138,2020/7/1 14:32
3972,707,FAC138,2020/6/21 5:29
3973,413,FAC135,2020/5/2 13:41
3974,730,FAC118,2020/3/16 22:08
3975,471,FAC140,2019/12/10 23:35
3976,994,FAC131,2019/12/26 8:06
3977,692,FAC114,2020/6/25 7:28
3978,665,FAC130,2020/3/29 22:26
3979,979,FAC137,2020/5/17 11:49
3980,859,FAC122,2020/5/22 19:16
3981,294,FAC116,2020/4/6 17:30
3982,67,FAC134,2019/11/10 14:44
3983,82,FAC136,2020/7/7 3:38
3984,928,FAC108,2020/4/13 11:12
3985,308,FAC115,2019/12/19 19:44
3986,396,FAC131,2020/3/26 15:35
3987,739,FAC127,2020/6/7 11:51
3988,43,FAC141,2020/6/25 18:39
3989,305,FAC113,2020/1/6 4:47
3990,410,FAC117,2020/2/23 18:45
3991,46,FAC110,2020/3/5 18:19
3992,193,FAC103,2020/4/30 20:19
3993,479,FAC103,2019/12/13 5:57
3994,825,FAC116,2020/3/21 1:19
3995,111,FAC139,2020/7/8 23:10
3996,738,FAC131,2020/6/18 13:39
3997,906,FAC108,2020/7/4 17:30
3998,295,FAC141,2019/12/6 9:08
3999,765,FAC105,2019/11/15 13:03
