FACILITY_ID ,TICKET_ID ,FACILITY_DESC ,FACILITY_TYPE ,FACILITY_CAPACITY ,FACILITY_SUBTYPE ,LOCATION,TIMESTAMP
FAC113,504,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,21/03/2020 09:22
FAC119,583,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,6/02/2020 15:03
FAC110,23,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,28/12/2019 07:02
FAC127,2,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,27/11/2019 23:53
FAC140,299,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,18/02/2020 16:41
FAC138,876,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,3/06/2020 00:47
FAC133,975,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,9/04/2020 15:32
FAC142,346,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,20/04/2020 18:01
FAC125,49,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,28/05/2020 00:47
FAC126,664,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,3/07/2020 12:23
FAC140,39,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,18/06/2020 03:04
FAC126,666,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,22/06/2020 14:54
FAC111,663,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,12/04/2020 15:53
FAC139,495,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,21/01/2020 02:16
FAC129,703,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,20/12/2019 15:49
FAC133,817,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,30/01/2020 06:48
FAC138,144,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,10/12/2019 00:50
FAC112,573,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,18/12/2019 19:33
FAC104,730,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,16/03/2020 10:27
FAC137,65,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,12/02/2020 18:15
FAC140,222,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,23/04/2020 20:55
FAC109,282,Yo! Chine,Dinning,20,Asian Food,Next to Splash,4/02/2020 05:17
FAC135,78,Park Opening Celebration,Events,200,NA,NA,15/12/2019 02:36
FAC137,857,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,3/02/2020 03:00
FAC142,691,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,2/08/2020 03:07
FAC138,339,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,17/05/2020 14:41
FAC134,15,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,12/02/2020 10:59
FAC127,198,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,15/11/2019 22:21
FAC142,409,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,17/01/2020 16:58
FAC103,903,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,20/01/2020 04:31
FAC111,412,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,23/03/2020 16:19
FAC136,507,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,8/05/2020 00:18
FAC136,910,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,7/03/2020 15:08
FAC113,353,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,17/01/2020 10:21
FAC137,541,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,20/05/2020 17:47
FAC123,112,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,30/05/2020 03:57
FAC106,454,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,18/02/2020 06:52
FAC103,13,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,13/05/2020 19:37
FAC105,520,Château Du Bonbon,Shopping,20,Candy,Secteur Village,23/01/2020 20:19
FAC110,946,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,12/08/2020 08:52
FAC112,362,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,26/02/2020 21:32
FAC137,911,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,29/06/2020 05:38
FAC101,333,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,6/01/2020 14:06
FAC122,214,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,16/05/2020 23:26
FAC120,553,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,1/08/2020 16:24
FAC107,957,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,9/01/2020 05:04
FAC108,717,Boutique Splash,Shopping,20,Appareal,Next to Splash,29/03/2020 23:51
FAC128,785,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,18/12/2019 03:30
FAC117,215,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,1/12/2019 21:36
FAC135,327,Park Opening Celebration,Events,200,NA,NA,30/06/2020 22:15
FAC115,594,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,18/05/2020 18:47
FAC130,376,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,6/06/2020 14:33
FAC125,929,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,18/04/2020 08:01
FAC101,519,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,28/01/2020 16:20
FAC133,767,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,28/03/2020 05:32
FAC141,583,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,6/02/2020 15:24
FAC137,352,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,13/04/2020 18:25
FAC112,328,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,22/04/2020 02:01
FAC113,363,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,11/11/2019 15:14
FAC118,101,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,12/12/2019 02:10
FAC142,540,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,7/01/2020 06:55
FAC126,723,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,19/03/2020 10:48
FAC141,477,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,30/11/2019 03:32
FAC140,545,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,6/11/2019 01:38
FAC114,360,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,7/08/2020 02:06
FAC101,953,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,30/05/2020 23:00
FAC112,323,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,9/05/2020 15:39
FAC111,312,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,19/05/2020 18:32
FAC137,292,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,26/05/2020 16:41
FAC122,587,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,25/07/2020 15:41
FAC119,793,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,3/12/2019 11:09
FAC128,916,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,14/07/2020 03:37
FAC125,160,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,12/02/2020 20:04
FAC129,944,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,2/12/2019 11:12
FAC131,518,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,1/02/2020 17:16
FAC104,921,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,18/05/2020 14:30
FAC132,456,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,13/03/2020 07:22
FAC137,393,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,28/06/2020 03:26
FAC140,945,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,4/03/2020 04:06
FAC105,403,Château Du Bonbon,Shopping,20,Candy,Secteur Village,5/04/2020 10:25
FAC127,243,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,12/05/2020 11:52
FAC142,46,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,5/03/2020 11:04
FAC106,153,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,1/11/2019 03:36
FAC104,389,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,29/05/2020 12:19
FAC121,178,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,14/07/2020 19:07
FAC130,913,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,14/02/2020 13:12
FAC125,957,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,9/01/2020 11:15
FAC138,283,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,27/05/2020 06:54
FAC133,833,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,25/03/2020 14:30
FAC135,527,Park Opening Celebration,Events,200,NA,NA,19/12/2019 07:40
FAC103,562,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,2/12/2019 05:00
FAC110,997,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,23/12/2019 18:39
FAC102,155,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,8/12/2019 08:16
FAC142,306,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,25/12/2019 01:03
FAC113,453,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,30/06/2020 18:21
FAC142,359,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,4/01/2020 03:15
FAC133,666,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,22/06/2020 18:17
FAC114,295,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,6/12/2019 03:11
FAC113,555,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,27/02/2020 20:49
FAC117,299,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,18/02/2020 16:44
FAC135,842,Park Opening Celebration,Events,200,NA,NA,31/01/2020 10:28
FAC139,766,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,2/12/2019 02:29
FAC111,405,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,3/12/2019 02:24
FAC128,546,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,18/01/2020 02:48
FAC134,948,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,10/03/2020 21:42
FAC133,59,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,24/01/2020 02:28
FAC128,907,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,2/08/2020 06:05
FAC102,498,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,16/06/2020 06:34
FAC109,722,Yo! Chine,Dinning,20,Asian Food,Next to Splash,10/06/2020 03:59
FAC118,946,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,12/08/2020 11:23
FAC118,389,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,29/05/2020 05:58
FAC101,536,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,9/06/2020 23:56
FAC106,661,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,20/06/2020 17:08
FAC132,404,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,13/12/2019 09:55
FAC122,503,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,13/04/2020 09:11
FAC133,877,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,29/03/2020 15:05
FAC110,706,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,13/12/2019 14:29
FAC131,510,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,20/11/2019 03:07
FAC121,352,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,13/04/2020 08:09
FAC120,242,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,18/03/2020 04:39
FAC128,979,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,17/05/2020 22:22
FAC106,848,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,10/11/2019 06:18
FAC107,61,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,16/01/2020 09:36
FAC142,538,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,29/01/2020 08:48
FAC127,243,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,12/05/2020 14:02
FAC111,202,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,16/06/2020 18:40
FAC107,882,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,9/01/2020 03:59
FAC136,658,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,21/06/2020 02:26
FAC128,598,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,14/05/2020 19:29
FAC114,413,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,2/05/2020 18:56
FAC102,995,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,15/12/2019 05:23
FAC121,525,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,6/05/2020 19:51
FAC126,325,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,8/02/2020 09:26
FAC102,538,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,29/01/2020 17:52
FAC131,217,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,31/03/2020 15:55
FAC116,643,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,27/04/2020 04:29
FAC130,791,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,24/06/2020 22:15
FAC106,450,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,2/01/2020 20:15
FAC142,463,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,30/01/2020 03:35
FAC129,753,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,25/03/2020 22:52
FAC129,383,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,28/02/2020 11:12
FAC140,172,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,27/11/2019 14:01
FAC128,175,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,31/07/2020 11:17
FAC136,997,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,23/12/2019 23:17
FAC125,34,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,17/11/2019 10:11
FAC135,455,Park Opening Celebration,Events,200,NA,NA,30/04/2020 21:14
FAC103,640,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,9/05/2020 21:40
FAC105,640,Château Du Bonbon,Shopping,20,Candy,Secteur Village,9/05/2020 03:30
FAC119,366,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,18/01/2020 21:13
FAC121,976,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,18/06/2020 19:34
FAC118,479,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,13/12/2019 11:51
FAC116,303,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,14/05/2020 06:49
FAC118,544,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,19/06/2020 12:33
FAC125,107,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,28/06/2020 08:04
FAC130,276,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,21/07/2020 08:11
FAC119,764,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,13/04/2020 17:31
FAC138,31,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,16/11/2019 08:42
FAC129,648,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,20/11/2019 07:21
FAC116,869,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,4/12/2019 17:20
FAC110,824,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,10/07/2020 06:37
FAC133,95,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,5/01/2020 05:42
FAC136,613,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,13/11/2019 19:08
FAC139,435,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,11/07/2020 21:34
FAC140,685,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,19/05/2020 11:38
FAC139,106,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,1/01/2020 02:10
FAC126,703,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,20/12/2019 13:05
FAC135,844,Park Opening Celebration,Events,200,NA,NA,26/03/2020 05:11
FAC122,723,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,19/03/2020 13:05
FAC109,985,Yo! Chine,Dinning,20,Asian Food,Next to Splash,23/11/2019 02:00
FAC136,671,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,10/07/2020 14:32
FAC140,179,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,20/01/2020 12:59
FAC130,415,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,7/06/2020 00:31
FAC115,4,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,24/07/2020 11:01
FAC110,556,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,10/08/2020 08:04
FAC126,220,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,9/02/2020 05:01
FAC130,491,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,30/12/2019 20:22
FAC105,682,Château Du Bonbon,Shopping,20,Candy,Secteur Village,22/12/2019 16:44
FAC139,357,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,10/03/2020 00:29
FAC104,411,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,13/04/2020 03:54
FAC111,670,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,31/07/2020 08:40
FAC135,834,Park Opening Celebration,Events,200,NA,NA,6/11/2019 18:44
FAC115,87,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,23/04/2020 06:31
FAC131,568,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,29/07/2020 03:09
FAC103,349,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,21/12/2019 09:21
FAC105,444,Château Du Bonbon,Shopping,20,Candy,Secteur Village,19/03/2020 12:47
FAC120,521,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,14/01/2020 09:33
FAC132,276,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,21/07/2020 15:07
FAC137,194,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,2/02/2020 19:43
FAC140,901,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,17/02/2020 17:27
FAC121,194,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,2/02/2020 17:49
FAC109,521,Yo! Chine,Dinning,20,Asian Food,Next to Splash,14/01/2020 17:02
FAC115,568,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,29/07/2020 08:38
FAC139,129,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,8/04/2020 15:18
FAC118,360,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,7/08/2020 05:53
FAC132,183,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,9/06/2020 22:43
FAC110,294,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,6/04/2020 04:11
FAC118,37,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,9/03/2020 19:24
FAC110,300,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,14/02/2020 12:43
FAC124,56,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,22/11/2019 19:25
FAC123,578,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,10/12/2019 22:38
FAC119,95,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,5/01/2020 20:56
FAC138,700,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,12/04/2020 14:29
FAC139,636,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,16/12/2019 13:12
FAC141,481,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,2/07/2020 06:34
FAC120,274,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,11/03/2020 00:14
FAC106,145,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,4/04/2020 09:11
FAC106,809,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,26/12/2019 12:47
FAC138,462,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,24/06/2020 00:22
FAC129,81,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,9/02/2020 15:04
FAC104,339,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,17/05/2020 10:04
FAC101,77,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,20/03/2020 13:25
FAC130,560,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,3/02/2020 09:52
FAC131,805,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,24/01/2020 12:26
FAC117,435,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,11/07/2020 18:03
FAC111,370,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,18/02/2020 05:53
FAC134,232,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,18/01/2020 13:22
FAC133,834,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,6/11/2019 17:21
FAC136,83,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,24/03/2020 21:40
FAC130,114,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,27/07/2020 19:50
FAC123,960,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,23/06/2020 19:57
FAC104,819,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,26/12/2019 01:52
FAC125,632,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,10/05/2020 04:12
FAC103,652,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,17/04/2020 20:36
FAC132,14,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,16/01/2020 13:04
FAC134,854,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,12/11/2019 04:20
FAC121,468,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,29/06/2020 03:42
FAC139,896,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,17/12/2019 09:37
FAC122,473,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,10/11/2019 00:50
FAC120,199,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,11/03/2020 08:48
FAC121,748,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,30/06/2020 15:24
FAC111,492,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,8/12/2019 10:09
FAC125,892,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,16/04/2020 12:45
FAC142,524,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,4/08/2020 08:17
FAC101,861,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,21/11/2019 03:05
FAC104,208,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,28/01/2020 11:55
FAC127,933,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,29/04/2020 15:32
FAC107,165,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,29/04/2020 11:55
FAC137,200,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,30/04/2020 17:49
FAC138,767,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,28/03/2020 19:50
FAC107,78,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,15/12/2019 10:00
FAC110,121,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,13/12/2019 14:48
